Date,Produit,Région,Ventes,Prix unitaire,Stock disponible
2023-10-02,Produit_14,Région_8,55,354.05,147
2023-10-02,Produit_29,Région_2,67,155.14,459
2023-10-02,Produit_19,Région_10,94,145.99,571
2023-10-02,Produit_43,Région_6,59,31.47,775
2023-10-02,Produit_40,Région_5,47,74.07,618
2023-10-02,Produit_9,Région_3,57,260.66,563
2023-10-02,Produit_24,Région_5,58,437.08,726
2023-10-02,Produit_29,Région_7,31,339.21,233
2023-10-02,Produit_45,Région_2,56,104.52,621
2023-10-02,Produit_20,Région_7,61,205.04,818
2023-10-02,Produit_23,Région_8,33,188.41,294
2023-10-02,Produit_43,Région_4,52,192.48,581
2023-10-02,Produit_42,Région_10,25,376.42,508
2023-10-02,Produit_18,Région_9,47,389.1,177
2023-10-02,Produit_32,Région_5,47,123.54,317
2023-10-02,Produit_27,Région_3,74,105.48,973
2023-10-02,Produit_3,Région_1,77,442.6,627
2023-10-02,Produit_13,Région_4,97,466.86,874
2023-10-02,Produit_23,Région_7,11,44.11,570
2023-10-02,Produit_29,Région_1,93,221.14,173
2023-10-02,Produit_47,Région_2,72,193.08,145
2023-10-03,Produit_3,Région_3,77,283.31,584
2023-10-03,Produit_49,Région_6,15,160.31,375
2023-10-03,Produit_12,Région_9,99,381.17,965
2023-10-03,Produit_17,Région_5,88,412.43,779
2023-10-03,Produit_2,Région_5,25,25.34,187
2023-10-03,Produit_35,Région_3,85,123.46,442
2023-10-03,Produit_14,Région_6,61,75.49,307
2023-10-03,Produit_3,Région_5,23,108.41,130
2023-10-03,Produit_23,Région_3,90,241.37,914
2023-10-03,Produit_12,Région_4,7,104.93,612
2023-10-03,Produit_25,Région_1,65,244.65,50
2023-10-03,Produit_11,Région_1,18,203.96,873
2023-10-03,Produit_34,Région_5,11,42.31,86
2023-10-03,Produit_19,Région_7,8,188.75,173
2023-10-03,Produit_36,Région_6,10,47.86,311
2023-10-03,Produit_17,Région_9,58,427.2,470
2023-10-03,Produit_36,Région_9,19,402.25,798
2023-10-03,Produit_11,Région_3,17,243.52,341
2023-10-03,Produit_29,Région_2,40,56.94,578
2023-10-03,Produit_50,Région_10,5,374.43,786
2023-10-03,Produit_27,Région_5,88,37.8,419
2023-10-03,Produit_42,Région_7,25,21.66,967
2023-10-03,Produit_50,Région_8,48,310.41,647
2023-10-03,Produit_29,Région_7,90,140.81,123
2023-10-03,Produit_36,Région_1,87,234.2,617
2023-10-03,Produit_40,Région_10,43,249.33,943
2023-10-03,Produit_13,Région_1,21,30.66,957
2023-10-03,Produit_4,Région_1,32,253.12,223
2023-10-03,Produit_45,Région_5,16,197.21,890
2023-10-03,Produit_9,Région_6,34,283.89,231
2023-10-03,Produit_39,Région_10,78,483.21,401
2023-10-03,Produit_36,Région_8,83,131.62,186
2023-10-03,Produit_21,Région_10,33,123.88,707
2023-10-03,Produit_18,Région_5,93,149.41,785
2023-10-03,Produit_20,Région_5,29,394.62,56
2023-10-03,Produit_29,Région_4,42,283.93,949
2023-10-03,Produit_38,Région_2,55,85.2,725
2023-10-03,Produit_32,Région_9,56,311.12,128
2023-10-03,Produit_8,Région_8,15,128.24,265
2023-10-03,Produit_47,Région_4,18,78.18,885
2023-10-03,Produit_17,Région_6,35,417.89,851
2023-10-03,Produit_8,Région_2,90,190.26,148
2023-10-03,Produit_24,Région_5,61,125.16,801
2023-10-03,Produit_44,Région_10,42,210.31,893
2023-10-03,Produit_12,Région_10,43,454.68,267
2023-10-03,Produit_45,Région_3,97,80.41,325
2023-10-03,Produit_43,Région_9,70,179.19,509
2023-10-03,Produit_6,Région_7,38,168.93,869
2023-10-03,Produit_47,Région_3,68,312.13,38
2023-10-03,Produit_4,Région_4,69,157.08,827
2023-10-03,Produit_13,Région_8,15,121.31,992
2023-10-03,Produit_36,Région_3,95,316.27,386
2023-10-03,Produit_19,Région_3,91,472.76,464
2023-10-03,Produit_50,Région_8,31,358.66,920
2023-10-03,Produit_4,Région_5,70,104.69,377
2023-10-03,Produit_49,Région_6,54,127.24,330
2023-10-03,Produit_11,Région_3,12,10.02,2
2023-10-03,Produit_25,Région_10,21,346.47,949
2023-10-03,Produit_30,Région_1,6,62.26,515
2023-10-03,Produit_30,Région_7,75,362.28,892
2023-10-03,Produit_20,Région_8,63,359.02,39
2023-10-03,Produit_27,Région_5,81,169.68,41
2023-10-03,Produit_33,Région_8,35,229.69,445
2023-10-03,Produit_48,Région_2,90,493.39,642
2023-10-03,Produit_27,Région_4,86,247.85,205
2023-10-03,Produit_22,Région_9,56,29.01,102
2023-10-03,Produit_16,Région_10,7,364.44,852
2023-10-03,Produit_2,Région_4,68,210.65,310
2023-10-03,Produit_15,Région_5,78,93.64,10
2023-10-03,Produit_7,Région_4,69,124.12,769
2023-10-03,Produit_37,Région_6,16,392.63,28
2023-10-03,Produit_1,Région_7,89,439.62,652
2023-10-03,Produit_21,Région_3,81,231.11,862
2023-10-03,Produit_21,Région_10,24,349.32,739
2023-10-03,Produit_20,Région_4,15,392.89,934
2023-10-03,Produit_27,Région_3,29,17.68,963
2023-10-03,Produit_13,Région_5,89,305.6,1
2023-10-03,Produit_13,Région_2,21,475.83,439
2023-10-03,Produit_33,Région_6,72,270.48,614
2023-10-03,Produit_18,Région_1,4,339.1,727
2023-10-03,Produit_40,Région_2,51,365.16,804
2023-10-03,Produit_20,Région_8,27,363.78,275
2023-10-03,Produit_23,Région_3,95,342.7,456
2023-10-03,Produit_48,Région_8,41,389.53,892
2023-10-03,Produit_31,Région_6,32,322.51,601
2023-10-03,Produit_24,Région_10,95,128.18,45
2023-10-03,Produit_41,Région_10,36,38.6,287
2023-10-03,Produit_25,Région_9,32,400.56,411
2023-10-03,Produit_26,Région_4,40,218.85,703
2023-10-03,Produit_25,Région_4,37,51.92,956
2023-10-03,Produit_28,Région_5,52,87.01,804
2023-10-03,Produit_14,Région_2,3,171.86,831
2023-10-03,Produit_3,Région_3,87,415.77,75
2023-10-03,Produit_11,Région_8,95,125.03,604
2023-10-03,Produit_50,Région_2,30,337.72,399
2023-10-03,Produit_11,Région_1,87,37.44,576
2023-10-03,Produit_19,Région_7,9,319.87,230
2023-10-03,Produit_19,Région_3,41,103.95,231
2023-10-03,Produit_49,Région_9,8,317.96,363
2023-10-03,Produit_19,Région_7,50,367.05,719
2023-10-03,Produit_16,Région_10,73,362.53,774
2023-10-03,Produit_41,Région_10,91,261.4,946
2023-10-03,Produit_13,Région_8,81,453.45,877
2023-10-03,Produit_19,Région_9,52,100.13,45
2023-10-03,Produit_7,Région_4,49,269.53,670
2023-10-03,Produit_10,Région_4,46,447.76,27
2023-10-03,Produit_9,Région_3,34,29.18,943
2023-10-03,Produit_31,Région_8,50,179.17,329
2023-10-03,Produit_28,Région_9,62,92.86,635
2023-10-03,Produit_34,Région_5,38,60.94,178
2023-10-03,Produit_38,Région_10,28,93.86,858
2023-10-03,Produit_19,Région_5,8,255.22,788
2023-10-03,Produit_32,Région_4,12,16.63,738
2023-10-03,Produit_9,Région_7,76,88.96,689
2023-10-03,Produit_33,Région_4,96,366.16,592
2023-10-03,Produit_8,Région_2,98,28.62,754
2023-10-03,Produit_19,Région_10,94,499.17,53
2023-10-03,Produit_18,Région_7,33,161.42,366
2023-10-03,Produit_8,Région_10,57,35.72,462
2023-10-03,Produit_31,Région_7,28,10.73,212
2023-10-03,Produit_42,Région_9,34,457.05,483
2023-10-03,Produit_5,Région_2,43,297.1,641
2023-10-03,Produit_17,Région_10,5,181.99,797
2023-10-03,Produit_49,Région_9,22,265.9,146
2023-10-03,Produit_12,Région_4,87,32.57,247
2023-10-03,Produit_28,Région_6,8,425.44,837
2023-10-03,Produit_24,Région_2,25,486.02,785
2023-10-03,Produit_27,Région_4,71,329.31,428
2023-10-03,Produit_39,Région_6,59,288.49,298
2023-10-03,Produit_40,Région_6,89,169.15,214
2023-10-03,Produit_3,Région_1,13,468.07,575
2023-10-03,Produit_1,Région_3,47,61.63,651
2023-10-03,Produit_6,Région_3,37,194.31,601
2023-10-03,Produit_18,Région_5,23,324.07,9
2023-10-03,Produit_48,Région_9,98,417.21,847
2023-10-03,Produit_21,Région_7,79,100.69,394
2023-10-03,Produit_13,Région_10,98,134.7,439
2023-10-03,Produit_3,Région_6,34,7.32,238
2023-10-03,Produit_50,Région_2,49,156.72,948
2023-10-03,Produit_8,Région_3,24,335.75,89
2023-10-03,Produit_26,Région_8,81,303.0,584
2023-10-03,Produit_11,Région_6,24,331.95,737
2023-10-03,Produit_34,Région_4,82,208.44,100
2023-10-03,Produit_10,Région_7,95,245.04,42
2023-10-03,Produit_26,Région_4,41,215.81,225
2023-10-03,Produit_17,Région_9,84,493.95,31
2023-10-03,Produit_22,Région_10,96,408.15,835
2023-10-03,Produit_41,Région_8,35,126.34,861
2023-10-03,Produit_21,Région_3,18,75.44,886
2023-10-03,Produit_4,Région_10,73,496.76,551
2023-10-03,Produit_8,Région_1,51,293.7,765
2023-10-03,Produit_1,Région_1,98,284.24,268
2023-10-03,Produit_39,Région_1,39,301.87,1
2023-10-03,Produit_2,Région_6,49,348.33,366
2023-10-03,Produit_39,Région_1,72,153.6,717
2023-10-03,Produit_37,Région_3,50,332.22,946
2023-10-03,Produit_26,Région_3,7,491.69,887
2023-10-03,Produit_31,Région_10,77,132.85,370
2023-10-03,Produit_28,Région_4,51,354.73,417
2023-10-03,Produit_50,Région_8,22,130.91,315
2023-10-03,Produit_46,Région_10,81,479.17,489
2023-10-03,Produit_23,Région_9,79,232.53,181
2023-10-03,Produit_19,Région_5,2,253.95,534
2023-10-03,Produit_10,Région_1,7,298.88,767
2023-10-03,Produit_19,Région_3,89,448.18,274
2023-10-03,Produit_11,Région_8,81,345.74,433
2023-10-03,Produit_48,Région_9,51,363.47,75
2023-10-03,Produit_23,Région_9,54,174.18,807
2023-10-03,Produit_26,Région_5,91,352.61,328
2023-10-03,Produit_39,Région_5,72,299.17,520
2023-10-03,Produit_33,Région_5,46,213.72,678
2023-10-03,Produit_22,Région_8,40,183.78,14
2023-10-03,Produit_36,Région_7,10,11.11,341
2023-10-03,Produit_1,Région_9,40,304.78,772
2023-10-03,Produit_7,Région_3,43,396.98,322
2023-10-03,Produit_33,Région_3,4,439.05,714
2023-10-03,Produit_6,Région_8,48,339.03,540
2023-10-03,Produit_43,Région_10,10,245.28,45
2023-10-03,Produit_27,Région_6,27,130.47,494
2023-10-03,Produit_18,Région_10,59,224.86,501
2023-10-03,Produit_42,Région_1,34,355.95,928
2023-10-03,Produit_25,Région_4,15,14.18,166
2023-10-03,Produit_7,Région_3,97,146.95,246
2023-10-03,Produit_29,Région_3,82,443.03,928
2023-10-03,Produit_20,Région_10,94,156.14,370
2023-10-03,Produit_20,Région_5,58,237.45,955
2023-10-03,Produit_35,Région_1,7,96.04,210
2023-10-03,Produit_34,Région_6,77,495.55,349
2023-10-03,Produit_6,Région_4,61,25.67,698
2023-10-03,Produit_16,Région_9,11,478.3,635
2023-10-03,Produit_24,Région_1,48,440.15,950
2023-10-03,Produit_42,Région_7,66,106.06,106
2023-10-03,Produit_26,Région_7,49,241.86,609
2023-10-03,Produit_13,Région_3,29,140.99,961
2023-10-03,Produit_31,Région_7,44,126.34,410
2023-10-03,Produit_38,Région_9,33,86.19,334
2023-10-03,Produit_15,Région_6,13,297.02,224
2023-10-03,Produit_4,Région_10,59,136.45,548
2023-10-03,Produit_45,Région_1,63,91.84,254
2023-10-03,Produit_25,Région_2,61,7.84,192
2023-10-04,Produit_29,Région_3,57,141.31,668
2023-10-04,Produit_29,Région_2,53,112.05,222
2023-10-04,Produit_31,Région_6,38,147.52,9
2023-10-04,Produit_48,Région_5,37,347.45,407
2023-10-04,Produit_49,Région_2,35,366.47,239
2023-10-04,Produit_47,Région_1,75,446.79,862
2023-10-04,Produit_11,Région_10,26,302.1,150
2023-10-04,Produit_29,Région_3,78,482.02,235
2023-10-04,Produit_38,Région_3,48,335.96,544
2023-10-04,Produit_26,Région_1,46,11.48,216
2023-10-04,Produit_36,Région_6,4,320.96,905
2023-10-04,Produit_6,Région_2,79,384.77,314
2023-10-04,Produit_19,Région_2,31,492.31,525
2023-10-04,Produit_36,Région_8,15,75.02,150
2023-10-04,Produit_26,Région_8,90,425.73,341
2023-10-04,Produit_27,Région_8,85,390.11,555
2023-10-04,Produit_21,Région_5,39,408.99,207
2023-10-04,Produit_24,Région_7,37,55.26,801
2023-10-04,Produit_27,Région_7,87,197.35,494
2023-10-04,Produit_6,Région_9,3,426.54,767
2023-10-04,Produit_36,Région_4,25,341.17,226
2023-10-04,Produit_14,Région_8,99,72.63,537
2023-10-04,Produit_12,Région_2,70,85.66,74
2023-10-04,Produit_9,Région_4,17,201.59,563
2023-10-04,Produit_9,Région_5,41,371.95,110
2023-10-04,Produit_43,Région_1,54,274.1,652
2023-10-04,Produit_17,Région_5,81,440.85,393
2023-10-04,Produit_16,Région_8,49,471.56,570
2023-10-04,Produit_21,Région_4,77,41.05,701
2023-10-04,Produit_14,Région_5,35,103.46,929
2023-10-04,Produit_42,Région_5,9,339.43,423
2023-10-04,Produit_50,Région_8,83,448.83,263
2023-10-04,Produit_31,Région_2,4,329.38,158
2023-10-04,Produit_38,Région_3,84,54.5,684
2023-10-04,Produit_46,Région_8,96,327.46,808
2023-10-04,Produit_16,Région_4,37,80.44,394
2023-10-04,Produit_13,Région_7,98,251.48,58
2023-10-04,Produit_8,Région_4,14,124.82,791
2023-10-04,Produit_22,Région_9,94,253.5,841
2023-10-04,Produit_21,Région_6,74,454.48,939
2023-10-04,Produit_5,Région_10,91,436.46,877
2023-10-04,Produit_41,Région_4,18,191.54,215
2023-10-04,Produit_43,Région_7,69,114.96,624
2023-10-04,Produit_23,Région_8,74,369.88,594
2023-10-04,Produit_16,Région_1,97,247.93,779
2023-10-04,Produit_12,Région_10,70,389.89,56
2023-10-04,Produit_42,Région_6,28,148.97,401
2023-10-04,Produit_37,Région_10,74,499.87,198
2023-10-04,Produit_2,Région_9,52,145.23,667
2023-10-04,Produit_6,Région_4,11,141.23,245
2023-10-04,Produit_37,Région_9,5,399.49,461
2023-10-04,Produit_17,Région_4,33,379.72,237
2023-10-04,Produit_43,Région_2,79,197.36,406
2023-10-04,Produit_32,Région_6,56,120.49,957
2023-10-04,Produit_24,Région_8,39,427.7,616
2023-10-04,Produit_38,Région_3,78,314.57,425
2023-10-04,Produit_44,Région_8,81,139.85,146
2023-10-04,Produit_23,Région_5,34,348.97,557
2023-10-04,Produit_24,Région_8,34,69.34,239
2023-10-04,Produit_28,Région_6,28,398.07,393
2023-10-04,Produit_34,Région_9,60,339.49,217
2023-10-04,Produit_38,Région_1,79,122.07,837
2023-10-04,Produit_30,Région_8,30,331.04,689
2023-10-04,Produit_11,Région_9,32,324.61,771
2023-10-04,Produit_28,Région_4,45,217.19,64
2023-10-04,Produit_32,Région_1,29,398.71,29
2023-10-04,Produit_9,Région_2,39,280.47,240
2023-10-04,Produit_39,Région_2,90,461.78,412
2023-10-04,Produit_5,Région_7,33,19.92,429
2023-10-04,Produit_31,Région_8,39,436.54,818
2023-10-04,Produit_12,Région_6,92,57.21,453
2023-10-04,Produit_27,Région_3,38,225.95,354
2023-10-04,Produit_31,Région_8,21,298.87,114
2023-10-04,Produit_32,Région_6,81,340.89,419
2023-10-04,Produit_45,Région_10,45,16.47,201
2023-10-04,Produit_19,Région_5,83,68.34,365
2023-10-04,Produit_39,Région_10,6,365.95,832
2023-10-04,Produit_7,Région_1,89,374.43,983
2023-10-04,Produit_24,Région_10,49,491.55,828
2023-10-04,Produit_4,Région_10,47,176.45,209
2023-10-04,Produit_5,Région_9,49,457.6,422
2023-10-04,Produit_35,Région_3,72,225.56,177
2023-10-04,Produit_30,Région_2,31,228.97,371
2023-10-04,Produit_37,Région_1,32,328.14,299
2023-10-04,Produit_6,Région_8,91,223.43,196
2023-10-04,Produit_5,Région_3,70,236.92,309
2023-10-04,Produit_42,Région_9,36,405.58,670
2023-10-04,Produit_20,Région_5,89,403.11,495
2023-10-04,Produit_18,Région_3,28,493.11,618
2023-10-04,Produit_9,Région_3,29,105.78,118
2023-10-04,Produit_31,Région_7,14,484.48,330
2023-10-04,Produit_18,Région_10,71,339.61,212
2023-10-04,Produit_30,Région_4,81,257.23,841
2023-10-04,Produit_20,Région_8,80,96.5,100
2023-10-04,Produit_14,Région_1,78,418.57,567
2023-10-04,Produit_39,Région_9,41,321.14,133
2023-10-04,Produit_4,Région_5,34,262.57,435
2023-10-04,Produit_21,Région_5,85,463.16,211
2023-10-04,Produit_31,Région_7,16,469.73,897
2023-10-04,Produit_12,Région_2,87,329.9,771
2023-10-04,Produit_44,Région_6,21,439.39,458
2023-10-04,Produit_36,Région_4,37,487.71,711
2023-10-04,Produit_9,Région_3,94,473.43,45
2023-10-04,Produit_9,Région_4,21,270.5,454
2023-10-04,Produit_30,Région_3,20,481.31,30
2023-10-04,Produit_49,Région_9,35,237.44,776
2023-10-04,Produit_4,Région_3,53,226.19,250
2023-10-04,Produit_33,Région_7,22,361.21,849
2023-10-04,Produit_10,Région_6,58,365.67,576
2023-10-04,Produit_50,Région_8,32,91.44,879
2023-10-04,Produit_1,Région_1,16,95.51,467
2023-10-04,Produit_26,Région_3,90,298.85,697
2023-10-04,Produit_3,Région_5,81,119.35,240
2023-10-04,Produit_35,Région_6,58,122.14,492
2023-10-04,Produit_44,Région_3,7,131.88,308
2023-10-04,Produit_21,Région_8,46,152.49,949
2023-10-04,Produit_49,Région_9,87,143.43,394
2023-10-04,Produit_15,Région_1,1,101.2,16
2023-10-04,Produit_36,Région_4,11,173.52,189
2023-10-04,Produit_12,Région_8,33,457.73,440
2023-10-04,Produit_28,Région_3,41,441.03,601
2023-10-04,Produit_35,Région_4,72,192.85,680
2023-10-04,Produit_35,Région_1,7,162.31,929
2023-10-04,Produit_31,Région_2,42,135.85,392
2023-10-04,Produit_21,Région_3,24,280.53,141
2023-10-04,Produit_11,Région_10,84,226.32,536
2023-10-04,Produit_46,Région_4,15,270.58,729
2023-10-04,Produit_2,Région_4,58,394.86,710
2023-10-04,Produit_47,Région_5,95,474.98,507
2023-10-04,Produit_25,Région_4,27,423.33,683
2023-10-04,Produit_4,Région_9,23,9.08,770
2023-10-04,Produit_44,Région_5,75,263.02,622
2023-10-04,Produit_37,Région_6,10,252.58,110
2023-10-04,Produit_2,Région_7,70,245.79,559
2023-10-04,Produit_9,Région_2,4,49.77,285
2023-10-04,Produit_44,Région_5,84,237.51,760
2023-10-04,Produit_43,Région_2,51,235.39,712
2023-10-04,Produit_13,Région_2,81,180.8,752
2023-10-04,Produit_20,Région_8,8,299.44,280
2023-10-04,Produit_9,Région_2,94,219.55,390
2023-10-04,Produit_2,Région_2,72,144.47,385
2023-10-04,Produit_10,Région_3,38,116.51,58
2023-10-04,Produit_3,Région_4,18,472.78,783
2023-10-04,Produit_15,Région_1,88,64.93,117
2023-10-04,Produit_37,Région_3,51,89.15,878
2023-10-04,Produit_22,Région_1,1,259.82,353
2023-10-04,Produit_19,Région_2,83,339.24,329
2023-10-04,Produit_13,Région_10,27,416.17,634
2023-10-04,Produit_5,Région_4,86,458.37,124
2023-10-04,Produit_19,Région_2,18,399.22,541
2023-10-04,Produit_36,Région_1,82,138.87,386
2023-10-04,Produit_42,Région_3,68,247.39,232
2023-10-04,Produit_21,Région_10,19,459.17,214
2023-10-04,Produit_27,Région_8,29,176.43,105
2023-10-04,Produit_26,Région_7,4,65.17,411
2023-10-04,Produit_16,Région_2,6,394.97,763
2023-10-04,Produit_34,Région_6,62,343.76,109
2023-10-04,Produit_30,Région_7,48,452.47,299
2023-10-04,Produit_7,Région_10,65,393.08,395
2023-10-04,Produit_5,Région_7,98,31.54,830
2023-10-04,Produit_27,Région_5,43,229.78,93
2023-10-04,Produit_38,Région_3,65,152.26,615
2023-10-04,Produit_42,Région_7,1,122.47,593
2023-10-04,Produit_13,Région_8,46,195.55,268
2023-10-04,Produit_16,Région_9,76,254.59,946
2023-10-04,Produit_39,Région_7,88,197.16,141
2023-10-04,Produit_13,Région_3,37,386.44,961
2023-10-04,Produit_2,Région_1,46,223.22,865
2023-10-04,Produit_10,Région_8,41,148.23,499
2023-10-04,Produit_1,Région_5,84,211.97,749
2023-10-04,Produit_49,Région_6,35,392.25,764
2023-10-04,Produit_11,Région_5,12,390.51,552
2023-10-04,Produit_43,Région_2,34,99.57,146
2023-10-04,Produit_36,Région_7,80,304.19,839
2023-10-04,Produit_13,Région_1,90,367.99,94
2023-10-04,Produit_19,Région_8,55,46.71,264
2023-10-04,Produit_1,Région_9,67,8.68,709
2023-10-04,Produit_27,Région_4,49,132.18,761
2023-10-04,Produit_8,Région_3,64,123.32,237
2023-10-04,Produit_40,Région_7,20,80.39,556
2023-10-04,Produit_37,Région_5,55,323.95,643
2023-10-04,Produit_4,Région_10,66,23.11,511
2023-10-04,Produit_26,Région_6,56,123.67,443
2023-10-04,Produit_14,Région_10,36,435.82,163
2023-10-04,Produit_45,Région_10,42,353.87,494
2023-10-04,Produit_3,Région_4,47,411.95,712
2023-10-04,Produit_10,Région_2,95,433.21,619
2023-10-04,Produit_38,Région_1,99,457.64,289
2023-10-04,Produit_41,Région_4,47,71.39,28
2023-10-04,Produit_40,Région_1,25,71.03,25
2023-10-04,Produit_30,Région_8,51,404.92,322
2023-10-04,Produit_21,Région_9,83,495.71,777
2023-10-04,Produit_35,Région_9,87,108.48,348
2023-10-04,Produit_33,Région_8,68,389.8,945
2023-10-04,Produit_29,Région_9,45,312.45,533
2023-10-04,Produit_9,Région_10,40,75.85,715
2023-10-04,Produit_21,Région_6,73,288.17,481
2023-10-04,Produit_38,Région_9,7,43.57,85
2023-10-04,Produit_33,Région_2,77,40.02,244
2023-10-04,Produit_21,Région_10,18,273.72,323
2023-10-05,Produit_27,Région_2,98,492.98,368
2023-10-05,Produit_32,Région_9,33,348.29,682
2023-10-05,Produit_41,Région_6,29,155.4,235
2023-10-05,Produit_13,Région_9,29,456.45,746
2023-10-05,Produit_11,Région_9,79,353.0,428
2023-10-05,Produit_4,Région_8,45,359.76,5
2023-10-05,Produit_21,Région_5,83,224.84,330
2023-10-05,Produit_43,Région_7,5,314.2,909
2023-10-05,Produit_25,Région_5,2,219.87,986
2023-10-05,Produit_11,Région_4,6,376.83,976
2023-10-05,Produit_30,Région_3,37,166.04,746
2023-10-05,Produit_40,Région_6,41,441.87,213
2023-10-05,Produit_41,Région_4,69,208.19,893
2023-10-05,Produit_34,Région_2,51,19.08,12
2023-10-05,Produit_4,Région_3,87,96.98,865
2023-10-05,Produit_31,Région_4,87,413.92,421
2023-10-05,Produit_3,Région_1,54,319.39,173
2023-10-05,Produit_35,Région_8,94,474.85,62
2023-10-05,Produit_6,Région_8,9,265.42,801
2023-10-05,Produit_3,Région_9,54,372.61,635
2023-10-05,Produit_28,Région_2,66,136.31,337
2023-10-05,Produit_9,Région_1,89,468.73,53
2023-10-05,Produit_24,Région_4,10,100.71,286
2023-10-05,Produit_44,Région_6,65,424.4,422
2023-10-05,Produit_31,Région_1,39,459.07,184
2023-10-05,Produit_48,Région_6,80,381.46,785
2023-10-05,Produit_31,Région_6,78,92.69,20
2023-10-05,Produit_21,Région_10,89,207.83,360
2023-10-05,Produit_33,Région_3,33,152.43,817
2023-10-05,Produit_28,Région_4,50,139.01,585
2023-10-05,Produit_12,Région_3,7,9.96,458
2023-10-05,Produit_50,Région_4,77,280.0,902
2023-10-05,Produit_21,Région_3,83,84.93,412
